Data,startTyg,startM,Al. Jerozolimskie - suma,Al. Jerozolimskie płd.,Al. Jerozolimskie płn.,Al. USA - suma,Al. USA płd.,Al. USA płn.,Banacha,Bazyliańska,Belwederska,Dworzec Wileński (al. Solidarności),Dworzec Wileński (Targowa),Marsa,Marszałkowska,NSR Most Gdański - suma,NSR Most Gdański ciąg pieszo-rowerowy,NSR Most Gdański ścieżka rowerowa,NSR Solec - suma,NSR Solec ciąg pieszo-rowerowy,NSR Solec ścieżka rowerowa,Praska ścieżka rekreacyjna,Świętokrzyska/Emilii Plater - suma,Świętokrzyska/Emilii Plater płd.,Świętokrzyska/Emilii Plater płn.,Wybrzeże Helskie,Wysockiego,Żwirki i Wigury/Trojdena - suma,Żwirki i Wigury/Trojdena wsch.,Żwirki i Wigury/Trojdena zach.,temp_min,temp_avg,temp_max,deszcz,snieg,dzien_tygodnia
2016-05-26,2016-05-23,2016-05-01,,,,2207.0,1370.0,837.0,2977.0,139.0,1928.0,1698.0,1488.0,,1137.0,7762.0,3173.0,4589.0,5987.0,2505.0,3482.0,2235.0,3995.0,1618.0,2377.0,2191.0,279.0,2560.0,2100.0,460.0,11.7,17.4,24.1,0.0,0.0,3
2016-05-27,2016-05-23,2016-05-01,,,,876.0,588.0,288.0,1784.0,113.0,927.0,1052.0,892.0,,722.0,2150.0,931.0,1219.0,1516.0,607.0,909.0,459.0,2562.0,1134.0,1428.0,2132.0,230.0,1258.0,982.0,276.0,12.6,18.3,25.8,16.4,0.0,4
2016-05-28,2016-05-23,2016-05-01,,,,1656.0,1044.0,612.0,2679.0,152.0,1439.0,1468.0,1313.0,,1025.0,6199.0,2751.0,3448.0,4707.0,2221.0,2486.0,1653.0,3582.0,1389.0,2193.0,2090.0,277.0,1906.0,1582.0,324.0,14.4,21.5,27.3,0.0,0.0,5
2016-05-29,2016-05-23,2016-05-01,,,,1815.0,1120.0,695.0,2894.0,176.0,1668.0,1645.0,1428.0,,1054.0,7104.0,2979.0,4125.0,5266.0,2407.0,2859.0,1815.0,3666.0,1432.0,2234.0,2756.0,282.0,2402.0,1922.0,480.0,15.1,22.3,27.9,0.0,0.0,6
2016-05-30,2016-05-30,2016-05-01,,,,1292.0,802.0,490.0,4144.0,167.0,1683.0,1765.0,1381.0,,1363.0,2906.0,1144.0,1762.0,2333.0,804.0,1529.0,494.0,5056.0,2118.0,2938.0,1721.0,265.0,2600.0,2042.0,558.0,17.2,22.6,29.3,0.6,0.0,0
2016-05-31,2016-05-30,2016-05-01,,,,1071.0,706.0,365.0,3625.0,151.0,1398.0,1381.0,1090.0,,1268.0,2070.0,745.0,1325.0,1829.0,623.0,1206.0,232.0,4170.0,1761.0,2409.0,2136.0,310.0,2195.0,1754.0,441.0,16.6,20.1,24.6,3.1,0.0,1
2016-06-01,2016-05-30,2016-06-01,,,,981.0,634.0,347.0,3330.0,200.0,1302.0,1334.0,1137.0,,1209.0,1822.0,658.0,1164.0,1656.0,596.0,1060.0,255.0,4198.0,1778.0,2420.0,1907.0,314.0,2012.0,1602.0,410.0,17.1,19.4,24.5,1.5,0.0,2
2016-06-02,2016-05-30,2016-06-01,,,,1468.0,964.0,504.0,4064.0,250.0,1784.0,1756.0,1451.0,,1500.0,3356.0,1382.0,1974.0,2794.0,1145.0,1649.0,670.0,5356.0,2251.0,3105.0,2711.0,440.0,2680.0,2137.0,543.0,15.8,20.3,25.2,0.0,0.0,3
2016-06-03,2016-05-30,2016-06-01,,,,1509.0,1017.0,492.0,4558.0,327.0,1936.0,1973.0,1597.0,,1636.0,3899.0,1588.0,2311.0,3462.0,1288.0,2174.0,691.0,5806.0,2447.0,3359.0,3056.0,472.0,2933.0,2341.0,592.0,14.2,19.3,23.9,0.0,0.0,4
2016-06-04,2016-05-30,2016-06-01,,,,1696.0,1054.0,642.0,2740.0,320.0,1685.0,1507.0,1399.0,,1383.0,5079.0,2178.0,2901.0,4197.0,1701.0,2496.0,1168.0,4292.0,1769.0,2523.0,2900.0,444.0,2031.0,1600.0,431.0,11.7,18.8,26.2,0.4,0.0,5
2016-06-05,2016-05-30,2016-06-01,,,,2367.0,1435.0,932.0,3896.0,409.0,2260.0,2025.0,1638.0,,1217.0,8790.0,3595.0,5195.0,6571.0,2780.0,3791.0,2169.0,4809.0,1897.0,2912.0,4379.0,624.0,2887.0,2368.0,519.0,12.8,18.4,23.6,0.0,0.0,6
2016-06-06,2016-06-06,2016-06-01,,,,1338.0,853.0,485.0,4382.0,269.0,1685.0,1828.0,1401.0,,1435.0,2571.0,933.0,1638.0,2322.0,800.0,1522.0,420.0,5207.0,2168.0,3039.0,2648.0,400.0,2585.0,2053.0,532.0,9.7,14.5,19.0,0.0,0.0,0
2016-06-07,2016-06-06,2016-06-01,,,,1764.0,1132.0,632.0,4729.0,307.0,2025.0,2002.0,1580.0,,1541.0,3643.0,1396.0,2247.0,3154.0,1157.0,1997.0,662.0,5818.0,2401.0,3417.0,3152.0,478.0,3232.0,2567.0,665.0,6.7,15.4,20.8,0.0,0.0,1
2016-06-08,2016-06-06,2016-06-01,,,,1763.0,1090.0,673.0,4968.0,375.0,2096.0,2199.0,1681.0,,1725.0,4130.0,1703.0,2427.0,3442.0,1306.0,2136.0,791.0,6182.0,2589.0,3593.0,3324.0,514.0,3310.0,2694.0,616.0,6.6,18.3,25.2,0.0,0.0,2
2016-06-09,2016-06-06,2016-06-01,,,,1398.0,901.0,497.0,3985.0,282.0,1637.0,1739.0,1361.0,,1429.0,2783.0,1080.0,1703.0,2516.0,891.0,1625.0,551.0,5005.0,2071.0,2934.0,2464.0,394.0,2625.0,2105.0,520.0,12.9,16.1,22.1,0.0,0.0,3
2016-06-10,2016-06-06,2016-06-01,,,,879.0,557.0,322.0,3154.0,185.0,1215.0,1319.0,1067.0,,1182.0,1634.0,685.0,949.0,1657.0,539.0,1118.0,207.0,4112.0,1758.0,2354.0,1843.0,261.0,2103.0,1678.0,425.0,5.5,15.5,21.1,5.4,0.0,4
2016-06-11,2016-06-06,2016-06-01,,,,1223.0,791.0,432.0,2364.0,226.0,1167.0,1331.0,1346.0,,1048.0,3821.0,1455.0,2366.0,3081.0,1352.0,1729.0,869.0,3191.0,1283.0,1908.0,2364.0,316.0,1774.0,1459.0,315.0,8.2,13.5,18.7,0.0,0.0,5
2016-06-12,2016-06-06,2016-06-01,,,,1572.0,999.0,573.0,2750.0,274.0,1549.0,1447.0,1213.0,,986.0,5491.0,2271.0,3220.0,4354.0,1809.0,2545.0,1343.0,3420.0,1371.0,2049.0,2940.0,453.0,2182.0,1776.0,406.0,8.6,15.2,21.0,0.0,0.0,6
2016-06-13,2016-06-13,2016-06-01,,,,1595.0,1066.0,529.0,4447.0,324.0,1874.0,1955.0,1487.0,,1535.0,3242.0,1364.0,1878.0,2730.0,996.0,1734.0,598.0,5410.0,2170.0,3240.0,2948.0,484.0,3067.0,2479.0,588.0,9.5,17.7,23.6,0.0,0.0,0
2016-06-14,2016-06-13,2016-06-01,,,,1356.0,891.0,465.0,4319.0,315.0,1850.0,1802.0,1407.0,,1461.0,2640.0,1013.0,1627.0,2288.0,744.0,1544.0,463.0,5281.0,2225.0,3056.0,2561.0,397.0,2822.0,2244.0,578.0,13.9,18.3,23.6,0.0,0.0,1
2016-06-15,2016-06-13,2016-06-01,,,,1395.0,888.0,507.0,4001.0,267.0,1646.0,1660.0,1271.0,,1490.0,3031.0,1210.0,1821.0,2514.0,947.0,1567.0,523.0,5060.0,2043.0,3017.0,2503.0,394.0,2721.0,2167.0,554.0,14.1,18.4,24.2,3.1,0.0,2
2016-06-16,2016-06-13,2016-06-01,,,,1455.0,908.0,547.0,4248.0,290.0,1710.0,1853.0,1476.0,,1571.0,2969.0,1242.0,1727.0,2478.0,908.0,1570.0,519.0,5249.0,2142.0,3107.0,2754.0,405.0,2817.0,2257.0,560.0,14.7,20.2,25.8,0.0,0.0,3
2016-06-17,2016-06-13,2016-06-01,,,,938.0,580.0,358.0,3067.0,164.0,1227.0,1291.0,1104.0,,1119.0,1658.0,658.0,1000.0,1578.0,477.0,1101.0,161.0,3962.0,1655.0,2307.0,1798.0,260.0,1944.0,1529.0,415.0,18.4,21.5,30.0,3.9,0.0,4
2016-06-18,2016-06-13,2016-06-01,,,,1519.0,929.0,590.0,2890.0,311.0,1636.0,1573.0,1480.0,,1140.0,5175.0,2195.0,2980.0,4028.0,1637.0,2391.0,1263.0,3831.0,1567.0,2264.0,2959.0,410.0,2111.0,1761.0,350.0,13.4,19.0,24.4,0.0,0.0,5
2016-06-19,2016-06-13,2016-06-01,,,,1991.0,1256.0,735.0,3715.0,435.0,1892.0,1927.0,1604.0,,1102.0,8614.0,3523.0,5091.0,5916.0,2448.0,3468.0,2291.0,4346.0,1608.0,2738.0,4333.0,605.0,2729.0,2275.0,454.0,12.2,21.6,28.0,10.5,0.0,6
2016-06-20,2016-06-20,2016-06-01,,,,376.0,233.0,143.0,971.0,60.0,402.0,490.0,457.0,,394.0,460.0,183.0,277.0,545.0,203.0,342.0,58.0,1352.0,578.0,774.0,575.0,398.0,645.0,493.0,152.0,16.4,18.4,25.1,6.6,0.0,0
2016-06-21,2016-06-20,2016-06-01,,,,1393.0,891.0,502.0,3824.0,226.0,1461.0,1644.0,1392.0,,1132.0,2568.0,965.0,1603.0,2390.0,770.0,1620.0,333.0,4589.0,1905.0,2684.0,2230.0,304.0,2512.0,2011.0,501.0,14.3,18.9,24.7,0.0,0.0,1
2016-06-22,2016-06-20,2016-06-01,,,,1844.0,1165.0,679.0,5055.0,364.0,2136.0,2140.0,1655.0,,1421.0,4393.0,1675.0,2718.0,3573.0,1239.0,2334.0,873.0,6228.0,2547.0,3681.0,3458.0,311.0,3507.0,2880.0,627.0,14.2,21.6,26.5,0.0,0.0,2
2016-06-23,2016-06-20,2016-06-01,,,,1759.0,1150.0,609.0,4704.0,317.0,2015.0,2134.0,1732.0,,1461.0,3785.0,1510.0,2275.0,3442.0,1120.0,2322.0,706.0,6062.0,2418.0,3644.0,3150.0,315.0,3277.0,2659.0,618.0,18.2,23.1,28.6,0.0,0.0,3
2016-06-24,2016-06-20,2016-06-01,,,,1445.0,958.0,487.0,4084.0,297.0,1697.0,1909.0,1477.0,,1265.0,3602.0,1381.0,2221.0,3208.0,974.0,2234.0,643.0,5385.0,2234.0,3151.0,2882.0,256.0,2921.0,2377.0,544.0,18.3,26.2,32.2,0.0,0.0,4
2016-06-25,2016-06-20,2016-06-01,,,,1052.0,658.0,394.0,2017.0,194.0,1027.0,1146.0,1078.0,,746.0,4182.0,1406.0,2776.0,2989.0,1017.0,1972.0,667.0,3010.0,1220.0,1790.0,2273.0,298.0,1536.0,1223.0,313.0,22.3,27.5,33.4,0.0,0.0,5
2016-06-26,2016-06-20,2016-06-01,,,,854.0,511.0,343.0,1484.0,112.0,798.0,804.0,756.0,,460.0,2665.0,1145.0,1520.0,1996.0,785.0,1211.0,584.0,1974.0,809.0,1165.0,1516.0,425.0,1182.0,966.0,216.0,18.6,24.1,33.5,21.5,0.0,6
2016-06-27,2016-06-27,2016-06-01,,,,1402.0,875.0,527.0,4261.0,269.0,1628.0,1849.0,1419.0,,1407.0,2942.0,1192.0,1750.0,2336.0,781.0,1555.0,558.0,5029.0,2056.0,2973.0,2654.0,369.0,2833.0,2266.0,567.0,15.8,19.9,24.4,0.3,0.0,0
2016-06-28,2016-06-27,2016-06-01,,,,1526.0,959.0,567.0,4093.0,301.0,1731.0,1714.0,1334.0,,1406.0,3126.0,1270.0,1856.0,2748.0,908.0,1840.0,536.0,5113.0,2134.0,2979.0,2666.0,379.0,2811.0,2237.0,574.0,16.9,19.4,23.2,0.0,0.0,1
2016-06-29,2016-06-27,2016-06-01,,,,1650.0,1073.0,577.0,4678.0,326.0,2006.0,2061.0,1590.0,,1554.0,3614.0,1476.0,2138.0,3252.0,1068.0,2184.0,705.0,5797.0,2389.0,3408.0,3157.0,389.0,3290.0,2665.0,625.0,13.0,21.6,28.0,0.0,0.0,2
2016-06-30,2016-06-27,2016-06-01,,,,1313.0,854.0,459.0,4141.0,276.0,1671.0,1842.0,1441.0,,1381.0,3068.0,1267.0,1801.0,2733.0,790.0,1943.0,509.0,5273.0,2253.0,3020.0,2821.0,391.0,2974.0,2377.0,597.0,17.0,24.1,30.6,2.5,0.0,3
2016-07-01,2016-06-27,2016-07-01,,,,1395.0,872.0,523.0,3604.0,268.0,1617.0,1835.0,1372.0,,1161.0,3406.0,1434.0,1972.0,2908.0,925.0,1983.0,653.0,4929.0,2142.0,2787.0,2696.0,319.0,2680.0,2163.0,517.0,17.8,22.7,28.2,0.0,0.0,4
2016-07-02,2016-06-27,2016-07-01,,,,1303.0,832.0,471.0,2421.0,249.0,1404.0,1291.0,1222.0,,950.0,5058.0,2179.0,2879.0,3757.0,1543.0,2214.0,1249.0,3298.0,1278.0,2020.0,2764.0,371.0,1931.0,1583.0,348.0,18.2,25.1,31.5,0.2,0.0,5
2016-07-03,2016-06-27,2016-07-01,,,,853.0,565.0,288.0,1173.0,175.0,669.0,760.0,644.0,,474.0,2294.0,961.0,1333.0,1923.0,866.0,1057.0,621.0,1844.0,712.0,1132.0,1293.0,529.0,1086.0,846.0,240.0,14.7,17.7,29.8,4.4,0.0,6
2016-07-04,2016-07-04,2016-07-01,,,,1437.0,924.0,513.0,4160.0,265.0,1717.0,1795.0,1457.0,,1428.0,3234.0,1359.0,1875.0,2687.0,927.0,1760.0,580.0,5271.0,2217.0,3054.0,2795.0,398.0,2849.0,2280.0,569.0,11.4,17.2,22.5,0.0,0.0,0
2016-07-05,2016-07-04,2016-07-01,,,,1676.0,1102.0,574.0,4488.0,304.0,2021.0,2070.0,1557.0,,1566.0,3720.0,1569.0,2151.0,3098.0,1082.0,2016.0,667.0,5769.0,2440.0,3329.0,3041.0,393.0,3316.0,2696.0,620.0,8.9,18.7,24.4,0.0,0.0,1
2016-07-06,2016-07-04,2016-07-01,,,,655.0,441.0,214.0,2609.0,127.0,1030.0,1141.0,872.0,,904.0,1079.0,276.0,803.0,1112.0,297.0,815.0,131.0,3233.0,1382.0,1851.0,1443.0,406.0,1745.0,1417.0,328.0,13.2,16.5,21.8,4.8,0.0,2
2016-07-07,2016-07-04,2016-07-01,,,,718.0,405.0,313.0,2194.0,123.0,949.0,938.0,996.0,,892.0,1458.0,421.0,1037.0,1386.0,482.0,904.0,211.0,2832.0,1267.0,1565.0,1328.0,382.0,1556.0,1261.0,295.0,12.4,15.6,19.6,0.2,0.0,3
2016-07-08,2016-07-04,2016-07-01,,,,1480.0,854.0,626.0,3792.0,285.0,1544.0,1749.0,1576.0,,1512.0,1801.0,1415.0,386.0,3437.0,1169.0,2268.0,67.0,4787.0,2041.0,2746.0,2892.0,281.0,2820.0,2255.0,565.0,8.3,18.3,24.2,0.0,0.0,4
2016-07-09,2016-07-04,2016-07-01,,,,818.0,460.0,358.0,1391.0,146.0,748.0,718.0,904.0,,798.0,3507.0,754.0,2753.0,2026.0,924.0,1102.0,23.0,2330.0,940.0,1390.0,1329.0,355.0,1210.0,943.0,267.0,15.6,18.3,22.2,1.1,0.0,5
2016-07-10,2016-07-04,2016-07-01,,,,1623.0,1042.0,581.0,2601.0,260.0,1712.0,1421.0,1338.0,,980.0,5368.0,2575.0,2793.0,4337.0,1900.0,2437.0,1318.0,3682.0,1498.0,2184.0,3085.0,507.0,2090.0,1744.0,346.0,14.4,20.3,26.0,0.0,0.0,6
2016-07-11,2016-07-11,2016-07-01,,,,1132.0,734.0,398.0,3730.0,239.0,1453.0,1689.0,1341.0,,1390.0,2458.0,1011.0,1447.0,2134.0,671.0,1463.0,425.0,5012.0,2162.0,2850.0,2533.0,399.0,2548.0,2074.0,474.0,17.2,24.4,32.1,0.0,0.0,0
2016-07-12,2016-07-11,2016-07-01,,,,1016.0,641.0,375.0,3079.0,168.0,1391.0,1380.0,1140.0,,1290.0,2464.0,650.0,1814.0,1744.0,517.0,1227.0,238.0,4239.0,1813.0,2426.0,1841.0,372.0,2235.0,1819.0,416.0,19.1,21.8,25.4,35.4,0.0,1
2016-07-13,2016-07-11,2016-07-01,,,,1063.0,692.0,371.0,2148.0,204.0,1037.0,958.0,855.0,,867.0,2818.0,949.0,1869.0,1789.0,647.0,1142.0,373.0,3241.0,1370.0,1871.0,1379.0,382.0,1674.0,1377.0,297.0,18.4,20.1,23.3,1.6,0.0,2
2016-07-14,2016-07-11,2016-07-01,,,,757.0,479.0,278.0,2010.0,137.0,900.0,851.0,824.0,,830.0,2253.0,540.0,1713.0,1173.0,380.0,793.0,204.0,2937.0,1262.0,1675.0,1344.0,378.0,1424.0,1139.0,285.0,16.4,18.2,22.2,0.4,0.0,3
2016-07-15,2016-07-11,2016-07-01,,,,769.0,500.0,269.0,1978.0,140.0,948.0,813.0,766.0,,851.0,2068.0,670.0,1398.0,1393.0,511.0,882.0,278.0,3040.0,1323.0,1717.0,1320.0,284.0,1468.0,1190.0,278.0,12.3,16.4,20.7,0.0,0.0,4
2016-07-16,2016-07-11,2016-07-01,,,,1036.0,674.0,362.0,1781.0,187.0,1109.0,1146.0,1140.0,,766.0,4451.0,1601.0,2850.0,2813.0,1083.0,1730.0,805.0,2755.0,1119.0,1636.0,1943.0,362.0,1272.0,1000.0,272.0,12.0,17.1,21.3,0.5,0.0,5
2016-07-17,2016-07-11,2016-07-01,,,,987.0,603.0,384.0,1598.0,191.0,1036.0,983.0,1029.0,,734.0,4301.0,1613.0,2688.0,2501.0,1177.0,1324.0,1208.0,2621.0,1119.0,1502.0,1945.0,520.0,1473.0,1197.0,276.0,15.3,18.4,21.6,0.0,0.0,6
2016-07-18,2016-07-18,2016-07-01,,,,1064.0,661.0,403.0,3096.0,183.0,1312.0,1309.0,1054.0,,1117.0,2068.0,730.0,1338.0,1742.0,573.0,1169.0,410.0,3967.0,1651.0,2316.0,1906.0,374.0,2227.0,1787.0,440.0,15.8,17.3,20.5,0.0,0.0,0
2016-07-19,2016-07-18,2016-07-01,,,,1376.0,864.0,512.0,3497.0,271.0,1606.0,1529.0,1222.0,,1265.0,3006.0,1147.0,1859.0,2390.0,860.0,1530.0,446.0,4678.0,2047.0,2631.0,2366.0,366.0,2541.0,2042.0,499.0,14.2,17.3,22.4,0.0,0.0,1
2016-07-20,2016-07-18,2016-07-01,,,,1722.0,1044.0,678.0,4403.0,304.0,1999.0,1867.0,1520.0,,1548.0,3445.0,1560.0,1885.0,3370.0,1159.0,2211.0,524.0,5793.0,2460.0,3333.0,2928.0,377.0,3115.0,2559.0,556.0,11.6,18.2,23.8,0.0,0.0,2
2016-07-21,2016-07-18,2016-07-01,,,,1640.0,1058.0,582.0,4283.0,313.0,1939.0,1897.0,1459.0,,1864.0,3379.0,1670.0,1709.0,3362.0,1124.0,2238.0,408.0,5899.0,2499.0,3400.0,3233.0,372.0,2975.0,2455.0,520.0,11.8,18.9,25.2,0.0,0.0,3
2016-07-22,2016-07-18,2016-07-01,,,,1189.0,776.0,413.0,3314.0,236.0,1468.0,1509.0,1203.0,,1351.0,2602.0,1104.0,1498.0,2365.0,694.0,1671.0,412.0,4636.0,2043.0,2593.0,2532.0,287.0,2399.0,1924.0,475.0,11.5,18.2,22.4,0.0,0.0,4
2016-07-23,2016-07-18,2016-07-01,,,,1379.0,898.0,481.0,2282.0,240.0,1511.0,1343.0,1336.0,,1083.0,5162.0,2344.0,2818.0,4070.0,1503.0,2567.0,687.0,3631.0,1516.0,2115.0,2799.0,352.0,1715.0,1391.0,324.0,17.8,20.9,25.9,0.0,0.0,5
2016-07-24,2016-07-18,2016-07-01,,,,1763.0,1177.0,586.0,2741.0,316.0,1718.0,1489.0,1471.0,,998.0,5091.0,3006.0,2085.0,5035.0,2064.0,2971.0,936.0,3982.0,1650.0,2332.0,3114.0,497.0,2101.0,1741.0,360.0,17.5,23.0,28.2,0.0,0.0,6
2016-07-25,2016-07-25,2016-07-01,,,,1424.0,962.0,462.0,3758.0,303.0,1684.0,1761.0,1303.0,,1386.0,3074.0,1470.0,1604.0,2588.0,824.0,1764.0,494.0,4985.0,2156.0,2829.0,2637.0,386.0,2935.0,2384.0,551.0,19.9,24.3,29.2,0.3,0.0,0
2016-07-26,2016-07-25,2016-07-01,,,,1434.0,973.0,461.0,3742.0,260.0,1544.0,1599.0,1278.0,,1361.0,3384.0,1460.0,1924.0,2977.0,856.0,2121.0,472.0,5141.0,2261.0,2880.0,2671.0,380.0,2710.0,2232.0,478.0,20.1,24.8,30.5,0.0,0.0,1
2016-07-27,2016-07-25,2016-07-01,,,,1231.0,837.0,394.0,3456.0,237.0,1502.0,1516.0,1211.0,,1276.0,2819.0,1143.0,1676.0,2192.0,644.0,1548.0,437.0,4855.0,2110.0,2745.0,2346.0,392.0,2527.0,2063.0,464.0,19.5,23.0,28.5,1.9,0.0,2
2016-07-28,2016-07-25,2016-07-01,,,,1482.0,950.0,532.0,3527.0,283.0,1600.0,1556.0,1280.0,,1278.0,2776.0,1211.0,1565.0,2528.0,814.0,1714.0,334.0,4929.0,2100.0,2829.0,2458.0,382.0,2534.0,2075.0,459.0,18.4,22.5,27.4,0.3,0.0,3
2016-07-29,2016-07-25,2016-07-01,,,,1041.0,647.0,394.0,2852.0,212.0,1221.0,1395.0,1114.0,,1134.0,2207.0,890.0,1317.0,1926.0,575.0,1351.0,355.0,4186.0,1779.0,2407.0,1985.0,293.0,1968.0,1588.0,380.0,17.4,20.8,27.3,14.3,0.0,4
2016-07-30,2016-07-25,2016-07-01,,,,1140.0,687.0,453.0,1950.0,178.0,1230.0,1159.0,1125.0,,912.0,4464.0,1637.0,2827.0,3103.0,1170.0,1933.0,693.0,3219.0,1328.0,1891.0,2162.0,362.0,1471.0,1169.0,302.0,15.9,21.2,26.7,0.0,0.0,5
2016-07-31,2016-07-25,2016-07-01,,,,1127.0,730.0,397.0,2048.0,183.0,1297.0,1128.0,1008.0,,819.0,4292.0,2063.0,2229.0,3436.0,1400.0,2036.0,1023.0,2878.0,1160.0,1718.0,2470.0,513.0,1597.0,1344.0,253.0,17.1,22.0,28.6,5.4,0.0,6
2016-08-01,2016-08-01,2016-08-01,,,,864.0,556.0,308.0,1685.0,160.0,942.0,906.0,835.0,,1120.0,2285.0,715.0,1570.0,1317.0,461.0,856.0,478.0,3170.0,1326.0,1844.0,1290.0,390.0,1334.0,1052.0,282.0,18.4,20.0,24.4,2.1,0.0,0
2016-08-02,2016-08-01,2016-08-01,,,,1636.0,1070.0,566.0,4048.0,298.0,1757.0,1779.0,1375.0,,1483.0,3478.0,1540.0,1938.0,3169.0,1068.0,2101.0,457.0,5575.0,2356.0,3219.0,2862.0,379.0,2904.0,2397.0,507.0,14.5,19.5,24.0,0.2,0.0,1
2016-08-03,2016-08-01,2016-08-01,,,,1479.0,966.0,513.0,3982.0,296.0,1829.0,1722.0,1406.0,,1562.0,3036.0,1477.0,1559.0,2938.0,934.0,2004.0,370.0,5594.0,2354.0,3240.0,2837.0,393.0,2828.0,2327.0,501.0,14.2,18.9,23.5,1.1,0.0,2
2016-08-04,2016-08-01,2016-08-01,,,,1308.0,850.0,458.0,3201.0,270.0,1441.0,1384.0,1229.0,,1301.0,2770.0,1262.0,1508.0,2627.0,836.0,1791.0,293.0,4624.0,1907.0,2717.0,2314.0,381.0,2337.0,1858.0,479.0,17.4,22.1,27.6,0.3,0.0,3
2016-08-05,2016-08-01,2016-08-01,,,,1293.0,811.0,482.0,3342.0,222.0,1421.0,1497.0,1218.0,,1272.0,2491.0,1337.0,1154.0,2561.0,803.0,1758.0,281.0,4778.0,2005.0,2773.0,2334.0,292.0,2141.0,1791.0,350.0,18.0,24.6,30.9,7.7,0.0,4
2016-08-06,2016-08-01,2016-08-01,,,,538.0,353.0,185.0,1025.0,104.0,604.0,609.0,663.0,,597.0,3412.0,599.0,2813.0,1254.0,457.0,797.0,554.0,2056.0,734.0,1322.0,979.0,360.0,771.0,591.0,180.0,16.4,17.4,27.5,1.5,0.0,5
2016-08-07,2016-08-01,2016-08-01,,,,1490.0,923.0,567.0,2428.0,266.0,1585.0,1317.0,1272.0,,1100.0,4946.0,2493.0,2453.0,4338.0,1751.0,2587.0,1123.0,3699.0,1479.0,2220.0,2875.0,511.0,1918.0,1570.0,348.0,12.8,17.3,22.9,0.0,0.0,6
2016-08-08,2016-08-08,2016-08-01,,,,1638.0,1026.0,612.0,3999.0,335.0,1728.0,1691.0,1391.0,,1370.0,3171.0,1678.0,1493.0,2980.0,1003.0,1977.0,453.0,5260.0,2215.0,3045.0,2906.0,388.0,2947.0,2381.0,566.0,10.0,20.5,28.1,0.0,0.0,0
2016-08-09,2016-08-08,2016-08-01,,,,831.0,547.0,284.0,2700.0,169.0,1049.0,1103.0,943.0,,944.0,2490.0,602.0,1888.0,1414.0,389.0,1025.0,407.0,3492.0,1493.0,1999.0,1578.0,378.0,1915.0,1519.0,396.0,15.3,18.3,24.3,21.7,0.0,1
2016-08-10,2016-08-08,2016-08-01,,,,174.0,110.0,64.0,914.0,41.0,311.0,386.0,383.0,,374.0,1845.0,100.0,1745.0,309.0,59.0,250.0,428.0,1143.0,488.0,655.0,498.0,391.0,596.0,481.0,115.0,12.4,13.7,17.9,6.6,0.0,2
2016-08-11,2016-08-08,2016-08-01,,,,1038.0,646.0,392.0,3101.0,223.0,1432.0,1209.0,1107.0,,1228.0,2657.0,1030.0,1627.0,1946.0,603.0,1343.0,314.0,4131.0,1705.0,2426.0,2042.0,381.0,2187.0,1729.0,458.0,9.9,14.1,18.7,0.0,0.0,3
2016-08-12,2016-08-08,2016-08-01,,,,1082.0,729.0,353.0,2698.0,206.0,1327.0,1221.0,1158.0,,1180.0,2343.0,999.0,1344.0,2029.0,650.0,1379.0,333.0,4019.0,1739.0,2280.0,1996.0,292.0,1989.0,1618.0,371.0,6.1,14.8,21.0,0.0,0.0,4
2016-08-13,2016-08-08,2016-08-01,,,,664.0,431.0,233.0,1233.0,132.0,811.0,711.0,793.0,,654.0,3757.0,927.0,2830.0,1656.0,644.0,1012.0,688.0,2197.0,830.0,1367.0,1287.0,360.0,1018.0,817.0,201.0,12.3,16.9,21.8,0.3,0.0,5
2016-08-14,2016-08-08,2016-08-01,,,,1020.0,648.0,372.0,1555.0,222.0,1250.0,944.0,942.0,,781.0,3928.0,1560.0,2368.0,2838.0,1219.0,1619.0,1075.0,2447.0,886.0,1561.0,1803.0,512.0,1340.0,1091.0,249.0,16.8,19.5,23.2,0.0,0.0,6
2016-08-15,2016-08-15,2016-08-01,,,,1148.0,748.0,400.0,2133.0,196.0,1000.0,1027.0,820.0,,957.0,3264.0,1759.0,1505.0,3108.0,1330.0,1778.0,462.0,2902.0,1054.0,1848.0,2001.0,387.0,1650.0,1399.0,251.0,13.7,17.2,21.5,0.3,0.0,0
2016-08-16,2016-08-15,2016-08-01,,,,1001.0,619.0,382.0,2869.0,231.0,1196.0,1358.0,1071.0,,1053.0,2687.0,782.0,1905.0,1780.0,534.0,1246.0,449.0,3895.0,1638.0,2257.0,1894.0,379.0,2028.0,1621.0,407.0,12.4,15.9,20.9,0.0,0.0,1
2016-08-17,2016-08-15,2016-08-01,,,,1194.0,758.0,436.0,3255.0,250.0,1346.0,1382.0,1156.0,,1334.0,2768.0,1049.0,1719.0,2027.0,645.0,1382.0,439.0,4505.0,1808.0,2697.0,2140.0,390.0,2244.0,1787.0,457.0,12.0,16.0,20.9,0.0,0.0,2
2016-08-18,2016-08-15,2016-08-01,,,,1228.0,810.0,418.0,3248.0,240.0,1432.0,1442.0,1243.0,,1311.0,2669.0,1063.0,1606.0,2190.0,687.0,1503.0,339.0,4684.0,1949.0,2735.0,2117.0,381.0,2422.0,1970.0,452.0,10.3,17.5,22.3,0.0,0.0,3
